company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3986,245,4380,-16,501,-153
中信期货,3317,-64,2775,25,529,-560
方正中期,2227,-266,1485,75,641,233
南华期货,1969,-22,2479,40,208,-724
海通期货,1691,-9,1508,-4,0,0
招商期货,1546,28,1549,19,129,-70
中信建投,1316,25,1428,21,0,0
长江期货,1249,49,1442,40,97,-176
华泰期货,1093,7,1301,19,160,-125
广发期货,768,9,760,-45,114,-51
东方财富,710,1,0,0,0,0
东吴期货,617,111,574,-5,160,-74
中财期货,589,-38,0,0,0,0
浙商期货,563,-36,0,0,143,-98
国海良时,543,1,0,0,0,0
中泰期货,537,8,1728,-14,106,-66
银河期货,532,-3,0,0,157,-418
永安期货,470,-27,1335,9,0,0
光大期货,470,20,492,29,231,-129
中粮期货,444,21,1094,12,0,0
东证期货,0,0,0,0,676,23
中原期货,0,0,0,0,135,45
中辉期货,0,0,524,11,0,0
中州期货,0,0,849,1,0,0
安粮期货,0,0,0,0,205,-171
徽商期货,0,0,0,0,93,13
广州期货,0,0,489,36,0,0
瑞达期货,0,0,888,-63,142,13
紫金天风,0,0,0,0,96,16
首创京都,0,0,1188,3,123,101
