company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2682,47,4645,477,1130,86
国泰君安,2002,-49,4021,14,843,-416
东证期货,1343,9,1162,-38,1749,69
中信建投,1310,16,1006,48,408,88
银河期货,1141,60,1017,-36,464,83
方正中期,1133,54,1127,-1,339,-29
宏源期货,1118,32,0,0,0,0
徽商期货,1087,80,0,0,246,31
广发期货,1060,-47,623,-4,209,69
华泰期货,919,61,1331,34,307,54
民生期货,873,22,0,0,0,0
新湖期货,816,-7,1114,-228,287,238
国信期货,810,-31,0,0,0,0
永安期货,808,7,3568,219,354,60
东方财富,805,-13,0,0,217,112
平安期货,804,9,0,0,0,0
中粮期货,774,30,549,-34,0,0
光大期货,755,176,0,0,284,233
海通期货,732,-17,0,0,301,-247
中泰期货,695,-8,0,0,208,-122
东吴期货,0,0,0,0,260,196
中州期货,0,0,1507,-14,0,0
中财期货,0,0,0,0,233,92
南华期货,0,0,2814,47,311,16
国海良时,0,0,583,-4,0,0
国投期货,0,0,1668,2,0,0
宝城期货,0,0,0,0,179,109
广州期货,0,0,629,-1,0,0
招商期货,0,0,664,10,0,0
格林大华,0,0,3593,2,0,0
长江期货,0,0,600,-3,190,-159
首创京都,0,0,1209,-32,0,0
