company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2501,316,3089,11,1243,280
华泰期货,2218,73,1280,64,467,89
国泰期货,1764,87,3275,254,1035,72
东方财富期货,1559,92,0,0,596,225
方正中期期货,1477,28,765,-1,613,-43
银河期货,1461,100,0,0,395,-251
永安期货,1238,118,2817,30,518,-338
国投安信期货,1231,34,3263,169,445,-449
广发期货,1125,49,1006,29,0,0
申银万国期货,1105,238,0,0,525,209
平安期货,1063,165,0,0,397,247
鲁证期货,1027,265,0,0,425,266
新湖期货,989,59,0,0,0,0
物产中大,935,101,0,0,0,0
南华期货,916,147,643,5,332,206
浙商期货,899,70,601,47,0,0
徽商期货,773,34,0,0,478,224
光大期货,771,23,0,0,331,169
中融汇信,738,-8,0,0,0,0
中信建投期货,727,98,797,90,458,5
东证期货,0,0,1356,85,1067,46
东吴期货,0,0,638,84,376,-125
中粮期货,0,0,3599,40,0,0
中财期货,0,0,896,-49,0,0
五矿期货,0,0,812,99,0,0
华闻期货,0,0,0,0,379,18
海证期货,0,0,1028,157,0,0
格林期货,0,0,2672,55,0,0
美尔雅期货,0,0,1003,56,0,0
海通期货,0,0,1012,118,543,245
金元期货,0,0,0,0,637,612
首创期货,0,0,621,-1,0,0
