company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,2926,-1,3883,83,632,-65
中信期货（代客）,2002,60,1538,20,604,-231
南华期货（代客）,1635,8,2249,-22,132,-102
中信建投（代客）,1537,18,1403,-17,209,-56
方正中期（代客）,1486,15,1217,7,138,-128
海通期货（代客）,1452,-12,1066,-13,171,-106
长江期货（代客）,1321,1,957,-24,199,-138
招商期货（代客）,1223,1,1300,-8,155,-63
华泰期货（代客）,1112,-18,1531,-17,173,-29
中泰期货（代客）,847,0,0,0,71,-110
五矿期货（代客）,846,3,1060,-1,0,0
东方财富（代客）,737,47,0,0,109,-63
银河期货（代客）,719,-86,532,7,189,65
申银万国（代客）,646,9,0,0,0,0
国元期货（代客）,643,7,0,0,144,108
东证期货（代客）,604,35,556,7,806,-308
平安期货（代客）,587,15,0,0,0,0
新湖期货（代客）,574,-2,0,0,0,0
国海良时（代客）,517,-5,0,0,0,0
光大期货（代客）,463,-71,0,0,189,-167
东吴期货（代客）,0,0,1199,3,0,0
中原期货（代客）,0,0,0,0,192,166
中州期货（代客）,0,0,573,20,0,0
国富期货（代客）,0,0,0,0,68,29
格林大华（代客）,0,0,907,-8,0,0
大有期货（代客）,0,0,0,0,129,112
广发期货（代客）,0,0,468,-7,0,0
瑞达期货（代客）,0,0,562,-3,0,0
永安期货（代客）,0,0,912,-30,247,111
鑫鼎盛期货（代客）,0,0,475,0,0,0
首创京都（代客）,0,0,1211,0,63,-13
