company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,2620,126,721,-140,1646,1319
华泰期货,2578,472,2039,566,2388,1630
中信期货,1743,496,4444,464,3250,2081
国泰期货,1706,351,3978,864,3937,3054
天风期货,1550,549,0,0,1310,1136
东证期货,1280,212,849,55,1647,1291
海通期货,1246,167,0,0,1259,1150
光大期货,1041,69,0,0,0,0
中州期货,939,366,0,0,1256,1162
中信建投期货,849,10,0,0,1695,1331
银河期货,843,-28,564,99,1371,923
方正中期期货,806,-3,497,188,1757,1223
兴证期货,799,199,0,0,1281,876
鲁证期货,782,-21,0,0,0,0
和合期货,775,52,0,0,0,0
大陆期货,774,186,0,0,0,0
混沌天成,761,15,0,0,0,0
中辉期货,761,144,0,0,0,0
国联期货,752,87,630,-88,0,0
南华期货,633,-13,2232,123,1388,956
东方财富期货,0,0,590,170,1337,1056
国富期货,0,0,0,0,1830,1451
五矿期货,0,0,511,17,0,0
中粮期货,0,0,6396,16,0,0
国信期货,0,0,0,0,1262,904
信达期货,0,0,547,18,0,0
国投安信期货,0,0,1964,425,1748,1494
广发期货,0,0,1270,184,1209,790
平安期货,0,0,667,87,0,0
宏源期货,0,0,480,-13,0,0
弘业期货,0,0,553,-17,0,0
格林期货,0,0,854,53,0,0
金瑞期货,0,0,0,0,1181,723
申银万国期货,0,0,674,281,1520,902
