company,long,long_chg,short,short_chg,volume,volume_chg
中信建投,1661,46,1261,27,177,28
方正中期,1387,24,1078,-4,170,45
华泰期货,1196,54,935,-2,98,-40
国泰君安,1194,82,1297,5,301,45
浙商期货,1175,7,1305,5,312,-151
中信期货,1120,65,1328,51,200,-95
新湖期货,1027,50,919,47,97,-43
银河期货,919,27,0,0,94,53
东方财富,882,-5,0,0,91,-8
国投安信,782,4,784,-4,0,0
永安期货,774,-10,891,23,0,0
海通期货,713,-97,0,0,227,99
东证期货,709,-137,0,0,520,-146
平安期货,656,-1,0,0,0,0
广发期货,617,38,0,0,135,83
中辉期货,491,-16,0,0,0,0
中泰期货,453,23,672,7,90,-12
宏源期货,415,12,0,0,0,0
徽商期货,415,24,0,0,74,-3
南华期货,388,-16,0,0,95,41
东吴期货,0,0,654,2,137,100
北京金鹏,0,0,504,0,0,0
中粮期货,0,0,1872,0,0,0
中州期货,0,0,0,0,211,202
兴证期货,0,0,0,0,198,198
华西期货,0,0,495,0,0,0
国元期货,0,0,569,0,0,0
创元期货,0,0,657,1,0,0
招商期货,0,0,739,2,0,0
宝城期货,0,0,0,0,108,94
格林大华,0,0,1437,-1,0,0
瑞达期货,0,0,923,-10,0,0
申银万国,0,0,0,0,79,59
紫金天风,0,0,1049,15,0,0
