company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2248,-109,1172,-134,1271,-607
国泰君安,2207,-133,3800,-53,2318,-628
东方财富,2140,39,0,0,1785,-389
广发期货,1265,-26,0,0,563,-574
华泰期货,1149,84,1865,-130,1160,-650
方正中期,1135,-124,0,0,739,-484
东证期货,1079,-116,1534,-10,2068,-349
银河期货,960,-29,1046,-33,812,-414
平安期货,952,14,0,0,0,0
光大期货,936,2,0,0,826,-338
徽商期货,935,11,0,0,664,-383
中信建投,888,35,973,61,972,-72
申银万国,886,28,0,0,0,0
海通期货,796,-16,678,-77,1271,-530
中泰期货,771,-7,0,0,501,-258
国投安信,740,-64,1529,-113,447,-241
永安期货,739,-45,1263,-59,0,0
南华期货,692,-65,0,0,817,-117
华闻期货,581,19,0,0,685,-193
中辉期货,566,67,0,0,615,158
兴证期货,0,0,662,12,0,0
东吴期货,0,0,580,53,0,0
中粮期货,0,0,2841,4,0,0
国富期货,0,0,627,-15,608,-289
新湖期货,0,0,781,-35,0,0
国金期货,0,0,739,-98,446,-262
宏源期货,0,0,603,-6,453,0
瑞达期货,0,0,620,-2,0,0
格林大华,0,0,824,52,0,0
紫金天风,0,0,663,-28,0,0
首创京都,0,0,957,29,0,0
