company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2051,120,3565,66,2748,86
国泰期货,1996,-203,3540,269,4200,231
永安期货,1814,-96,1792,-79,1139,-87
中泰期货,1653,-88,872,-24,1636,577
华泰期货,1560,-80,1989,167,1273,257
东证期货,1241,42,1272,65,2557,422
方正中期期货,1088,-46,880,180,2782,940
海通期货,1077,144,628,64,1800,421
东方财富期货,991,67,0,0,2210,874
光大期货,912,9,443,46,991,318
银河期货,905,-113,832,-164,2061,717
广发期货,871,26,563,-107,0,0
瑞达期货,849,1,0,0,0,0
国投安信期货,744,57,1072,-23,0,0
国信期货,669,79,468,-22,1855,710
华闻期货,629,71,0,0,1569,81
华西期货,620,12,0,0,0,0
中信建投期货,570,-68,0,0,1770,568
申银万国期货,559,-117,440,-82,1237,165
平安期货,485,-28,0,0,0,0
兴证期货,0,0,500,-141,1032,479
中州期货,0,0,577,-25,0,0
中粮期货,0,0,5987,-542,0,0
京都期货,0,0,545,2,0,0
南华期货,0,0,973,-239,1568,340
国富期货,0,0,0,0,1960,724
徽商期货,0,0,692,-82,1154,351
美尔雅期货,0,0,0,0,1061,611
