company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3887,38,4704,-4,1642,-1269
中信期货,3359,-16,3099,-88,1522,-727
南华期货,2283,126,2730,167,1569,563
方正中期,2067,-29,2195,-6,353,-304
招商期货,1890,1,1456,13,602,30
中信建投,1793,195,2008,188,673,-285
海通期货,1688,25,1736,22,809,-213
华泰期货,1548,-70,967,-7,535,-194
长江期货,1442,-30,1151,-6,502,-53
广发期货,1088,-36,1143,137,313,-473
国海良时,1045,1,0,0,0,0
银河期货,861,-34,781,268,470,-588
瑞达期货,760,118,970,125,283,-124
东证期货,748,45,0,0,2086,-979
光大期货,731,-164,707,-202,484,-399
东方财富,627,-32,0,0,307,-187
中粮期货,602,-13,1044,-109,0,0
国元期货,591,54,0,0,359,-407
平安期货,587,76,0,0,314,206
浙商期货,584,-46,0,0,0,0
中辉期货,0,0,606,9,0,0
中州期货,0,0,699,-11,0,0
中泰期货,0,0,1305,-290,579,-370
徽商期货,0,0,0,0,373,94
国投期货,0,0,773,85,0,0
永安期货,0,0,903,-360,453,-86
首创京都,0,0,1389,-13,0,0
