company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,4286,183,3681,229,2624,1366
中信期货（代客）,3099,195,4146,221,3918,2183
海通期货（代客）,2605,576,931,112,2746,1984
东证期货（代客）,1908,238,1400,280,3518,1677
方正中期（代客）,1750,294,817,-69,1335,878
中信建投（代客）,1603,-178,3166,23,1293,648
银河期货（代客）,1331,19,0,0,1069,518
广发期货（代客）,1231,78,0,0,590,270
申银万国（代客）,1122,39,0,0,0,0
浙商期货（代客）,1091,31,0,0,0,0
五矿期货（代客）,1027,36,962,33,417,191
华泰期货（代客）,918,-74,786,-1,689,-52
南华期货（代客）,864,10,2694,17,483,404
招商期货（代客）,856,33,1143,63,510,354
长江期货（代客）,762,4,949,-5,1041,612
永安期货（代客）,751,-6,1296,-3,0,0
东航期货（代客）,688,56,0,0,0,0
中泰期货（代客）,675,99,1577,38,0,0
徽商期货（代客）,644,17,0,0,0,0
创元期货（代客）,636,75,1008,-17,0,0
一德期货（代客）,0,0,0,0,412,363
东海期货（代客）,0,0,0,0,468,168
中原期货（代客）,0,0,0,0,421,167
中州期货（代客）,0,0,1529,111,0,0
华西期货（代客）,0,0,966,4,0,0
光大期货（代客）,0,0,0,0,591,386
中粮期货（代客）,0,0,4947,-212,740,590
国投安信（代客）,0,0,1071,32,0,0
格林大华（代客）,0,0,3617,51,0,0
宏源期货（代客）,0,0,0,0,617,421
正信期货（代客）,0,0,0,0,546,501
瑞达期货（代客）,0,0,1525,1,0,0
