company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2141,-136,2442,10,2948,222
国泰君安,1861,-164,1681,-314,3584,250
华泰期货,1778,110,1523,-255,1877,141
银河期货,1556,20,1102,22,1268,85
海通期货,1484,-143,1554,-113,3052,-62
国投安信,1300,2,885,20,0,0
广发期货,1175,-35,1003,-93,2118,189
东方财富,1169,-33,661,2,2417,178
南华期货,1002,-40,1923,-9,879,-299
浙商期货,998,-263,728,9,3948,-387
方正中期,960,93,551,-35,1012,-182
东证期货,918,108,851,111,2149,70
长江期货,860,-5,712,109,736,188
中泰期货,858,90,1113,91,1033,295
中信建投,801,-166,927,-34,1498,-410
永安期货,724,-7,658,-153,808,-315
徽商期货,679,71,0,0,1082,-101
五矿期货,672,-8,659,17,0,0
平安期货,596,-32,0,0,0,0
国富期货,591,-104,0,0,1305,-170
东吴期货,0,0,0,0,626,70
中粮期货,0,0,2690,50,0,0
光大期货,0,0,0,0,820,169
招商期货,0,0,0,0,609,-73
瑞达期货,0,0,607,-27,0,0
首创京都,0,0,1072,51,0,0
