company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,16597,-1161,21217,-717,34764,-11759
中信期货,11182,-3114,15735,-1997,44759,-3408
东证期货,10383,-625,9958,351,25244,-7996
中信建投,9139,1294,5777,-408,13760,743
银河期货,6899,308,6965,-528,14350,-1483
广发期货,5931,-1022,5619,-1027,12029,-3562
华泰期货,5765,-240,6710,504,11190,-5893
永安期货,5691,5,9567,-112,0,0
中泰期货,5328,298,9184,308,12874,1760
东方财富,5123,409,3622,-119,12982,-2753
方正中期,4451,-404,2696,-147,7467,-1693
南华期货,4309,142,3075,-141,8865,-2408
光大期货,3877,-108,0,0,6549,70
兴证期货,3865,313,0,0,0,0
徽商期货,3618,29,2943,11,7108,-219
中粮期货,3610,77,5452,74,0,0
海通期货,3441,-221,2806,-319,7784,-5055
国投期货,3354,526,5365,99,4957,-364
华闻期货,2918,-159,0,0,8830,-412
中辉期货,2600,11,0,0,0,0
一德期货,0,0,3512,51,0,0
东吴期货,0,0,3664,-123,5175,-1156
国元期货,0,0,2643,92,0,0
招商期货,0,0,0,0,4691,-568
格林大华,0,0,7961,330,4525,399
首创京都,0,0,0,0,5494,2145
