company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1043,-50,257,-51,475,-363
中信期货,993,51,1329,-37,530,-129
永安期货,831,-26,683,-35,0,0
招商期货,778,-36,0,0,0,0
银河期货,769,-326,0,0,764,217
东方财富,752,-40,0,0,0,0
方正中期,745,-99,0,0,533,-307
中泰期货,663,-97,1148,-3,0,0
中信建投,634,-80,0,0,554,-85
广发期货,569,-317,0,0,993,387
平安期货,530,-147,0,0,353,110
华泰期货,480,-115,339,-194,503,-318
东证期货,453,-48,899,-55,487,-245
海通期货,409,-31,0,0,0,0
徽商期货,382,-237,0,0,381,76
华闻期货,370,4,240,8,358,-309
国信期货,369,-95,0,0,264,72
瑞达期货,297,-56,745,-80,0,0
国投安信,283,-18,477,-9,0,0
申银万国,277,-6,0,0,0,0
东吴期货,0,0,0,0,503,-258
华西期货,0,0,352,-114,256,-270
中国国际,0,0,236,0,0,0
中州期货,0,0,1206,-95,272,95
中粮期货,0,0,5525,-213,0,0
兴业期货,0,0,0,0,265,256
兴证期货,0,0,449,-48,0,0
大越期货,0,0,0,0,319,298
南华期货,0,0,562,-266,595,-201
宏源期货,0,0,260,-41,0,0
格林大华,0,0,417,-12,0,0
民生期货,0,0,288,-13,0,0
浙商期货,0,0,445,22,0,0
金瑞期货,0,0,0,0,278,90
首创京都,0,0,910,1,569,226
