company,long,long_chg,short,short_chg,volume,volume_chg
东证期货,8626,1267,4477,508,9783,1994
国泰君安,6305,233,11170,-223,10326,3232
中信期货,6201,436,11571,689,17141,5506
华泰期货,4462,523,2520,-364,3861,2373
银河期货,4191,561,5876,869,5436,1198
中泰期货,3990,20,4519,314,2348,501
永安期货,3578,190,8580,-10,0,0
广发期货,3555,110,2738,6,2194,201
中信建投,3488,-292,3812,-13,3311,1162
中粮期货,3399,43,4336,-100,0,0
光大期货,3111,-24,1948,152,3642,1372
方正中期,2960,-130,0,0,1733,411
徽商期货,2731,-64,0,0,1960,504
东方财富,2653,-226,0,0,2970,649
海通期货,2279,208,2388,29,4575,871
平安期货,2215,-151,0,0,0,0
南华期货,2087,-92,2346,14,11020,4008
东吴期货,1883,55,1904,2,2091,855
中财期货,1611,87,0,0,0,0
浙商期货,1540,33,0,0,1800,1116
中州期货,0,0,2314,-5,0,0
一德期货,0,0,2962,543,0,0
华安期货,0,0,0,0,1601,1037
五矿期货,0,0,1870,35,0,0
国信期货,0,0,0,0,1636,594
国投期货,0,0,4562,49,0,0
国海良时,0,0,1841,55,0,0
华闻期货,0,0,0,0,1664,905
格林大华,0,0,6083,-52,0,0
瑞达期货,0,0,0,0,1818,978
