company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2092,-9,4382,33,124,-1183
中信期货,1507,46,1399,19,171,32
海通期货,1398,1,1205,-3,78,-46
东证期货,1294,-5,755,-2,55,-35
中信建投,1015,0,944,2,50,-91
中财期货,917,20,0,0,75,18
方正中期,863,-54,543,-39,209,-315
长江期货,790,-6,567,-2,96,-19
南华期货,777,27,2372,18,45,-39
招商期货,746,3,589,13,40,-1
银河期货,712,-24,0,0,104,-18
中州期货,672,-1,344,0,0,0
永安期货,468,-1,568,18,0,0
中粮期货,428,-100,1678,0,108,11
中泰期货,388,23,456,-1,66,-19
国投期货,370,-1,1508,0,0,0
港信期货,341,0,0,0,0,0
中原期货,339,-1,0,0,0,0
广发期货,326,17,664,-2,0,0
新湖期货,325,0,0,0,0,0
东吴期货,0,0,352,4,0,0
五矿期货,0,0,428,1,34,22
光大期货,0,0,0,0,42,-18
兴业期货,0,0,0,0,76,43
华闻期货,0,0,0,0,34,-44
安粮期货,0,0,0,0,37,-56
平安期货,0,0,0,0,41,-12
广州期货,0,0,326,0,0,0
国海良时,0,0,436,14,0,0
格林大华,0,0,2439,-15,0,0
瑞达期货,0,0,0,0,200,127
