company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,3903,316,6707,-237,6369,3727
国泰君安,3574,-151,6132,700,7477,4291
东证期货,2630,14,4379,1154,7984,4090
中泰期货,2609,663,1290,-458,2945,1050
方正中期,2188,116,0,0,2364,462
银河期货,2025,154,2288,400,3368,1653
中信建投,1992,87,2497,-782,2917,1634
海通期货,1983,661,996,659,3142,1451
光大期货,1949,176,1921,286,3220,991
广发期货,1681,340,1233,369,2091,1210
华泰期货,1657,-118,2996,140,2410,1372
东吴期货,1567,-4,0,0,2326,1414
国海良时,1529,-67,0,0,0,0
华闻期货,1395,394,1160,503,2627,996
平安期货,1296,8,0,0,0,0
徽商期货,1213,-113,0,0,1388,827
浙商期货,1161,33,0,0,0,0
东方财富,1123,108,0,0,1395,797
中粮期货,1119,-245,0,0,0,0
五矿期货,1020,396,0,0,0,0
中州期货,0,0,1644,-170,0,0
南华期货,0,0,1334,-63,0,0
国投期货,0,0,1096,-9,0,0
创元期货,0,0,888,-32,0,0
宏源期货,0,0,0,0,1528,1230
新湖期货,0,0,1045,146,0,0
招商期货,0,0,0,0,1656,851
宝城期货,0,0,0,0,1238,799
永安期货,0,0,3474,162,1287,866
格林大华,0,0,1470,-487,0,0
瑞达期货,0,0,1397,17,0,0
申银万国,0,0,0,0,1457,1025
长江期货,0,0,881,239,0,0
