company,long,long_chg,short,short_chg,volume,volume_chg
东证期货,1180,1,584,132,1373,-55
中信期货,1121,7,1302,-11,316,-262
国泰君安,789,64,2125,9,239,-104
方正中期,727,60,445,12,252,-79
广发期货,639,-4,388,3,0,0
徽商期货,606,-38,0,0,255,109
银河期货,588,27,739,-8,189,-39
华泰期货,536,-21,505,185,330,213
中信建投,522,-151,0,0,512,288
中粮期货,485,-35,486,23,162,54
华安期货,451,30,0,0,0,0
国贸期货,444,-11,0,0,0,0
申银万国,443,83,0,0,0,0
民生期货,422,4,0,0,0,0
永安期货,384,-59,1484,0,153,-237
五矿期货,366,-4,483,2,0,0
东吴期货,365,-11,579,1,0,0
宝城期货,363,28,0,0,0,0
平安期货,354,46,0,0,0,0
中泰期货,349,-8,0,0,139,-149
东方财富,0,0,0,0,127,2
南华期货,0,0,936,130,162,91
创元期货,0,0,349,-21,0,0
中财期货,0,0,0,0,208,99
中州期货,0,0,747,-33,160,21
光大期货,0,0,0,0,179,56
国海良时,0,0,506,-4,0,0
国投期货,0,0,1468,-2,0,0
格林大华,0,0,2801,-34,128,-82
新湖期货,0,0,0,0,162,56
瑞达期货,0,0,367,-83,142,37
正信期货,0,0,444,2,0,0
长江期货,0,0,0,0,137,111
首创京都,0,0,2070,-2,0,0
