company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,1823,-58,2654,17,1111,-60
中信建投（代客）,1529,42,1094,-23,795,-131
中信期货（代客）,1339,35,1640,-36,789,-951
格林大华（代客）,1195,40,1865,3,0,0
华泰期货（代客）,1069,429,1414,501,1218,921
方正中期（代客）,1030,37,0,0,370,-239
中泰期货（代客）,1018,73,923,-3,230,-457
广发期货（代客）,999,2,834,85,427,-502
中粮期货（代客）,966,8,1960,-24,0,0
国金期货（代客）,871,33,0,0,0,0
银河期货（代客）,798,-53,691,2,235,62
东方财富（代客）,753,54,0,0,293,-98
海通期货（代客）,741,107,0,0,707,118
华联期货（代客）,662,14,0,0,0,0
长安期货（代客）,650,15,0,0,0,0
东证期货（代客）,642,43,685,15,1470,257
光大期货（代客）,609,76,1016,21,251,-273
徽商期货（代客）,595,36,0,0,225,-230
信达期货（代客）,594,0,0,0,0,0
中辉期货（代客）,542,26,0,0,0,0
东吴期货（代客）,0,0,749,34,233,17
中州期货（代客）,0,0,1203,257,320,239
创元期货（代客）,0,0,800,5,0,0
五矿期货（代客）,0,0,808,11,0,0
中原期货（代客）,0,0,0,0,234,-27
南华期货（代客）,0,0,1904,-1,0,0
平安期货（代客）,0,0,0,0,267,-22
国投安信（代客）,0,0,1333,7,0,0
国富期货（代客）,0,0,0,0,186,63
招商期货（代客）,0,0,1081,22,0,0
永安期货（代客）,0,0,1157,24,243,113
鑫鼎盛期货（代客）,0,0,653,-1,0,0
瑞达期货（代客）,0,0,0,0,335,94
