company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,5959,268,7379,-50,1894,-1666
国泰君安,5429,51,11100,383,3510,-420
永安期货,4920,236,11265,-43,1285,-2063
中信建投,4809,74,6018,-472,1122,-3091
中粮期货,4304,131,6205,247,580,-112
东证期货,3725,230,4770,-227,4621,-2040
中泰期货,3199,40,5235,497,1197,-383
银河期货,3121,-22,2343,190,948,-482
广发期货,2545,2,1007,102,574,-329
华泰期货,2468,0,3238,77,0,0
中财期货,2460,89,0,0,489,-7
光大期货,1786,190,0,0,606,-773
东吴期货,1733,72,1762,-11,489,-373
新湖期货,1593,31,0,0,0,0
南华期货,1543,129,2234,-93,1038,-1173
国海良时,1534,-49,1574,28,0,0
方正中期,1520,-62,1006,-97,513,-721
东方财富,1416,36,0,0,0,0
瑞达期货,1250,0,0,0,0,0
创元期货,1202,3,0,0,469,-517
中州期货,0,0,1500,16,0,0
中金财富,0,0,0,0,666,338
五矿期货,0,0,1276,29,0,0
国投期货,0,0,5804,93,832,-52
广州期货,0,0,1042,-18,0,0
招商期货,0,0,0,0,1573,-673
格林大华,0,0,5997,-140,0,0
正信期货,0,0,0,0,454,-256
首创京都,0,0,1047,-79,462,159
