company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,9938,-76,8787,-457,33305,842
国泰君安,8522,-625,14205,-1181,51513,7364
东方财富,8150,-430,0,0,12673,-1071
银河期货,6322,-297,4807,-31,9056,-1302
中信建投,5607,-38,5239,-117,12251,-2268
方正中期,5072,-156,2800,-96,6308,-173
广发期货,4781,-285,3514,294,9517,1038
东证期货,4583,-218,7428,-71,15669,401
华泰期货,4354,-274,3536,-276,6032,-3077
平安期货,4072,-149,0,0,3986,-727
中泰期货,3605,-124,7026,-135,6611,1685
徽商期货,3472,-195,0,0,6675,-202
永安期货,3379,-135,6291,-528,0,0
光大期货,2973,-210,0,0,4092,-500
国信期货,2669,-70,2355,-102,3426,-737
海通期货,2605,261,0,0,9642,-258
东吴期货,2572,-159,4624,-68,3973,-1274
招商期货,2467,-42,2315,30,5246,663
申银万国,2312,15,0,0,0,0
宏源期货,2072,-296,2227,170,0,0
中州期货,0,0,2204,-101,0,0
华闻期货,0,0,0,0,4686,-267
创元期货,0,0,2461,-241,0,0
中粮期货,0,0,3486,-938,0,0
中财期货,0,0,2410,-175,0,0
国联期货,0,0,0,0,3705,-33
国投期货,0,0,3887,-150,0,0
南华期货,0,0,0,0,25599,-8194
格林大华,0,0,5367,-345,0,0
