company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1424,35,697,-15,494,134
中信建投,1246,-1,1669,16,205,43
首创京都,1199,114,268,6,146,79
中信期货,945,8,2923,27,257,55
国投安信,942,8,2179,5,217,50
新湖期货,897,6,723,0,132,-7
华泰期货,844,-51,884,-1,98,-35
招商期货,820,6,1285,118,258,-34
海通期货,705,-5,516,-1,206,90
银河期货,679,-1,553,12,187,-35
紫金天风,618,-65,0,0,110,98
方正中期,600,59,451,48,153,26
长江期货,586,76,422,31,253,64
永安期货,556,8,0,0,0,0
南华期货,544,13,1680,6,321,14
浙商期货,537,12,421,5,181,14
东证期货,485,59,437,70,303,22
中粮期货,458,-1,3291,0,0,0
中原期货,395,-14,0,0,0,0
华鑫期货,371,12,0,0,0,0
华西期货,0,0,310,13,0,0
兴证期货,0,0,0,0,105,94
信达期货,0,0,302,0,0,0
中泰期货,0,0,0,0,125,29
东方财富,0,0,0,0,114,42
东吴期货,0,0,454,-2,0,0
格林大华,0,0,552,-3,0,0
神华期货,0,0,0,0,129,81
