company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,2260,252,4257,-44,1268,541
申银万国期货,1719,76,510,22,1036,505
中信期货,1652,120,3666,394,1464,852
南华期货,1474,88,1449,58,830,485
华泰期货,1368,59,1264,252,661,364
银河期货,1259,31,800,53,386,82
广发期货,1217,44,959,51,0,0
鲁证期货,1135,-19,0,0,0,0
方正中期期货,1101,67,0,0,581,358
永安期货,1041,-217,1918,-19,758,355
建信期货,1015,16,0,0,0,0
光大期货,999,86,0,0,368,214
国海良时期货,977,-49,0,0,0,0
浙商期货,905,-387,0,0,1239,1065
国投安信期货,885,83,3366,-14,483,274
海通期货,819,8,0,0,0,0
东证期货,815,78,838,95,629,86
一德期货,785,113,0,0,0,0
中辉期货,762,-2,0,0,0,0
中信建投期货,722,42,782,93,605,294
东方财富期货,0,0,0,0,395,147
华安期货,0,0,0,0,417,262
华闻期货,0,0,549,-20,0,0
中财期货,0,0,545,-3,0,0
中粮期货,0,0,4862,-65,383,305
五矿期货,0,0,827,99,0,0
先锋期货,0,0,0,0,463,405
国信期货,0,0,0,0,677,441
兴证期货,0,0,934,39,0,0
招商期货,0,0,655,133,0,0
徽商期货,0,0,0,0,346,-20
格林期货,0,0,2570,18,0,0
新湖期货,0,0,601,-14,0,0
金瑞期货,0,0,0,0,353,153
首创期货,0,0,623,2,0,0
