company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1990,73,2241,-19,1278,59
中信建投,1188,-45,1453,-101,876,150
东证期货,1101,-95,675,192,2291,-237
中粮期货,1084,-56,1718,-20,0,0
永安期货,1038,-2,1560,-46,0,0
中信期货,1018,-48,1349,-22,1450,-255
广发期货,993,106,1202,133,657,-93
中泰期货,948,37,973,-229,782,-94
华泰期货,849,12,1091,-19,647,-214
兴证期货,717,9,0,0,0,0
中辉期货,692,-8,0,0,0,0
银河期货,680,26,0,0,744,-144
方正中期,647,39,498,-10,485,-92
国投安信,613,-4,870,11,0,0
光大期货,556,-72,616,-11,285,-51
一德期货,535,2,0,0,0,0
大地期货,510,52,0,0,0,0
宏源期货,497,18,0,0,0,0
海通期货,483,-96,0,0,912,-103
国信期货,474,-38,0,0,0,0
东海期货,0,0,0,0,537,132
东方财富,0,0,0,0,512,-124
华西期货,0,0,1415,-8,312,19
华闻期货,0,0,0,0,272,-59
中州期货,0,0,473,-14,0,0
中原期货,0,0,0,0,333,-302
中财期货,0,0,0,0,286,-17
创元期货,0,0,1025,-2,0,0
南华期货,0,0,1284,18,0,0
国金期货,0,0,0,0,332,185
广州期货,0,0,501,-3,0,0
格林大华,0,0,1952,-9,0,0
浙商期货,0,0,0,0,482,116
瑞达期货,0,0,987,-11,0,0
长江期货,0,0,0,0,679,157
首创京都,0,0,665,-40,0,0
