company,long,long_chg,short,short_chg,volume,volume_chg
中粮期货,876,-8,5834,4,0,0
永安期货,730,-10,600,-48,162,-149
国泰期货,613,-3,696,13,196,41
银河期货,550,6,222,4,0,0
格林期货,499,2,189,0,0,0
华泰期货,493,13,106,8,99,-128
广发期货,484,-64,0,0,102,7
东方财富期货,433,0,0,0,110,-54
东证期货,429,94,172,90,454,17
国投安信期货,413,-12,4823,47,123,-54
东航期货,371,12,0,0,0,0
海通期货,368,-31,133,-30,119,-286
中信建投期货,351,7,95,-198,305,128
英大期货,344,-34,0,0,0,0
宏源期货,317,-1,0,0,0,0
中信期货,299,-21,317,92,207,57
中辉期货,282,-2,133,-25,77,-34
华融融达期货,261,-26,197,12,158,-24
徽商期货,253,-1,0,0,76,-73
光大期货,249,-5,244,-6,73,-104
东吴期货,0,0,0,0,83,34
中财期货,0,0,109,-3,0,0
中州期货,0,0,0,0,218,93
兴证期货,0,0,120,3,0,0
华安期货,0,0,0,0,62,-11
建信期货,0,0,0,0,62,-80
国信期货,0,0,216,25,120,-92
美尔雅期货,0,0,140,0,0,0
申银万国期货,0,0,71,-3,0,0
首创期货,0,0,561,0,0,0
鲁证期货,0,0,0,0,127,-15
