company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,1415,-55,1668,35,1396,-415
华泰期货,1255,-31,948,20,973,-345
国泰期货,1200,15,1416,-35,1404,-962
海通期货,1126,172,832,240,1730,-4
东海期货,1098,81,0,0,0,0
银河期货,1038,143,666,93,936,93
永安期货,944,17,1905,-120,463,-36
中粮期货,802,22,3580,-56,0,0
广发期货,748,-37,711,-5,0,0
东证期货,645,-16,684,-46,1236,-318
东方财富期货,640,-27,639,-36,985,-406
中信建投期货,600,-122,624,-14,568,-362
华闻期货,497,227,463,87,834,-307
方正中期期货,479,70,507,63,725,-309
浙商期货,459,4,448,-68,0,0
中投期货,452,47,0,0,523,31
平安期货,450,-37,0,0,435,-132
申银万国期货,432,-26,0,0,0,0
国信期货,423,24,0,0,633,-28
格林期货,415,-19,0,0,0,0
中辉期货,0,0,0,0,537,9
东吴期货,0,0,591,-31,0,0
光大期货,0,0,426,1,376,-1
五矿期货,0,0,511,-46,0,0
国投安信期货,0,0,2537,239,806,95
宁证期货,0,0,572,14,0,0
徽商期货,0,0,0,0,551,30
国富期货,0,0,0,0,398,-76
首创期货,0,0,421,-9,0,0
鲁证期货,0,0,0,0,498,-291
