company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,1984,59,1882,0,1673,-193
国泰君安,1546,-74,2735,11,1991,-92
东证期货,1463,-406,1021,-378,2614,-1317
宝城期货,1321,-1,0,0,0,0
中泰期货,1281,-32,1577,-253,2433,-59
广发期货,1268,-69,845,-105,1422,-609
银河期货,1083,-60,784,-52,1594,-670
永安期货,1060,42,1285,38,406,-285
海通期货,975,63,0,0,883,-197
平安期货,817,109,0,0,0,0
方正中期,797,-26,0,0,425,-360
正信期货,792,231,0,0,380,141
中粮期货,745,37,5259,31,328,102
华泰期货,708,-39,1126,86,795,68
齐盛期货,699,-7,0,0,0,0
徽商期货,656,-111,0,0,761,19
东航期货,643,236,0,0,0,0
大地期货,599,-58,0,0,0,0
宏源期货,580,-6,0,0,0,0
浙商期货,578,-46,0,0,354,4
东方财富,0,0,0,0,567,-277
华西期货,0,0,1076,75,0,0
中信建投,0,0,1225,22,715,-240
中州期货,0,0,568,14,0,0
创元期货,0,0,822,32,0,0
国富期货,0,0,741,-177,546,-109
国投安信,0,0,766,-22,351,89
南华期货,0,0,1365,26,0,0
国元期货,0,0,0,0,354,177
格林大华,0,0,2379,55,0,0
招商期货,0,0,503,218,0,0
瑞达期货,0,0,1615,-80,334,-393
首创京都,0,0,888,-168,0,0
