company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,10168,183,13312,462,17921,-1878
国泰君安,10051,233,18717,-92,9225,-2939
方正中期,5981,-58,4441,-83,1435,-585
东方财富,5727,28,0,0,2118,-589
银河期货,5698,151,3929,362,4033,-24
中信建投,5661,44,7063,-39,2391,-714
东证期货,5146,456,5800,-305,8957,1337
海通期货,4325,-102,3077,-214,3306,-611
广发期货,3895,720,3282,740,3590,-283
中泰期货,3799,446,2924,125,3175,107
长江期货,3772,-139,3564,145,1142,-126
招商期货,3722,109,2836,79,1338,77
南华期货,3431,162,3345,-103,7559,417
永安期货,3405,-16,8948,337,1115,-377
徽商期货,3159,16,0,0,1505,-872
华泰期货,3046,-29,2741,-69,2128,-586
国信期货,2729,39,0,0,0,0
光大期货,2648,350,2654,142,2508,223
平安期货,2394,76,0,0,0,0
申银万国,2136,-86,0,0,0,0
中财期货,0,0,3208,28,0,0
中粮期货,0,0,2892,102,0,0
东吴期货,0,0,2801,-25,0,0
华闻期货,0,0,0,0,1130,-220
国投期货,0,0,2959,-145,1305,523
宝城期货,0,0,2472,-14,0,0
浙商期货,0,0,0,0,1685,83
