company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,12277,1510,17584,751,135559,53996
中信期货,10819,1151,14954,2596,90123,29919
东证期货,10034,165,6002,867,35852,5569
华泰期货,5893,-68,6475,-79,20399,-1125
中信建投,5862,305,5965,195,35188,14545
方正中期,5638,254,4208,217,21137,7982
银河期货,5552,382,6332,381,30223,5492
永安期货,4938,498,9663,686,0,0
广发期货,4925,1083,3945,512,26381,10507
东方财富,4583,354,4551,1170,38370,11787
中泰期货,3969,335,5901,511,17180,5223
海通期货,3576,119,3138,342,24591,10716
光大期货,3173,355,2678,323,11626,1733
华闻期货,3006,962,3252,864,15116,6628
招商期货,2980,108,3240,83,12331,1496
平安期货,2914,604,0,0,11413,4095
东吴期货,2849,-110,2798,476,13906,92
南华期货,2575,-116,2844,180,80424,39445
国信期货,2522,-118,0,0,13299,2031
兴证期货,2418,54,0,0,0,0
中粮期货,0,0,4795,200,0,0
宝城期货,0,0,0,0,12811,1615
国投期货,0,0,4549,355,0,0
徽商期货,0,0,0,0,16925,3824
格林大华,0,0,6523,-34,0,0
