company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,1764,56,2299,40,262,-174
中信期货（代客）,1532,61,2064,-21,782,405
海通期货（代客）,1019,13,715,-2,179,-49
东证期货（代客）,876,1,0,0,394,49
南华期货（代客）,866,15,1257,16,145,-73
方正中期（代客）,829,32,848,-6,166,-29
华泰期货（代客）,651,-5,395,2,0,0
光大期货（代客）,594,-11,0,0,0,0
永安期货（代客）,548,18,1301,1,0,0
中泰期货（代客）,499,38,419,2,206,6
招商期货（代客）,496,36,788,153,193,104
徽商期货（代客）,465,22,0,0,0,0
东方财富（代客）,413,38,0,0,0,0
广发期货（代客）,391,20,831,3,0,0
中信建投（代客）,389,-27,332,-52,163,13
银河期货（代客）,385,33,0,0,94,0
兴证期货（代客）,347,30,0,0,0,0
申银万国（代客）,331,18,0,0,0,0
国信期货（代客）,305,-28,0,0,0,0
上海大陆（代客）,304,-22,0,0,0,0
东吴期货（代客）,0,0,0,0,136,-8
国海良时（代客）,0,0,0,0,82,51
国投期货（代客）,0,0,801,0,0,0
国富期货（代客）,0,0,950,17,0,0
华融融达（代客）,0,0,0,0,83,59
华西期货（代客）,0,0,319,-1,0,0
中粮期货（代客）,0,0,0,0,101,93
中财期货（代客）,0,0,0,0,81,19
五矿期货（代客）,0,0,542,0,0,0
正信期货（代客）,0,0,0,0,109,43
格林大华（代客）,0,0,897,10,0,0
大有期货（代客）,0,0,0,0,89,67
广州期货（代客）,0,0,461,132,137,105
民生期货（代客）,0,0,0,0,112,-17
紫金天风（代客）,0,0,504,47,0,0
长江期货（代客）,0,0,358,5,161,-18
首创京都（代客）,0,0,1484,0,0,0
