company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,2690,221,2306,287,2068,742
中信期货,2013,596,5447,429,2697,1659
华泰期货,1938,69,1322,34,1265,572
永安期货,1805,-6,1165,484,1082,499
中信建投期货,1463,152,394,8,1018,163
国投安信期货,1225,46,3317,-3,0,0
中泰期货,1215,-71,1301,499,1498,1009
东证期货,1153,212,921,396,1652,501
广发期货,1029,69,0,0,0,0
方正中期期货,914,379,1002,163,1536,483
银河期货,814,-20,536,17,859,478
光大期货,810,17,1163,55,0,0
海通期货,776,264,0,0,787,399
国联期货,640,33,436,22,0,0
长江期货,602,-26,0,0,0,0
中辉期货,595,93,0,0,0,0
华联期货,565,32,0,0,0,0
华西期货,560,5,0,0,0,0
中财期货,529,5,0,0,0,0
建信期货,527,19,0,0,0,0
东方财富期货,0,0,0,0,613,139
中州期货,0,0,1238,-159,602,154
中粮期货,0,0,5942,-15,0,0
京都期货,0,0,485,-14,0,0
兴证期货,0,0,0,0,943,305
南华期货,0,0,778,-14,764,108
华闻期货,0,0,417,237,1223,719
国富期货,0,0,0,0,1074,345
国信期货,0,0,423,120,1230,557
宏源期货,0,0,0,0,603,199
徽商期货,0,0,0,0,663,329
紫金天风,0,0,372,88,0,0
申银万国期货,0,0,363,57,895,62
