company,long,long_chg,short,short_chg,volume,volume_chg
银河期货,1042,-85,428,-4,595,91
中信期货,1030,-86,983,-396,1472,392
方正中期期货,927,-69,0,0,325,14
国泰期货,864,-211,2173,-432,1463,344
广发期货,734,-47,460,44,389,77
东方财富期货,725,-153,0,0,514,-82
永安期货,682,-33,927,-108,639,287
华泰期货,644,-94,487,-187,533,145
浙商期货,642,-46,0,0,0,0
徽商期货,609,-81,377,12,329,20
东证期货,582,2,841,27,637,54
中信建投期货,565,-117,0,0,895,135
申银万国期货,559,-171,0,0,621,-111
平安期货,517,-57,361,-7,0,0
南华期货,477,-2,399,-3,0,0
宝城期货,469,-2,0,0,0,0
海通期货,467,-56,350,1,477,39
信达期货,461,-40,0,0,0,0
瑞达期货,451,-23,0,0,0,0
招商期货,449,-36,0,0,0,0
东吴期货,0,0,0,0,506,199
中州期货,0,0,0,0,435,401
中粮期货,0,0,4225,-35,0,0
中财期货,0,0,380,-72,0,0
五矿期货,0,0,505,119,324,106
国投安信期货,0,0,1717,-507,894,423
国富期货,0,0,0,0,469,74
京都期货,0,0,367,-18,0,0
先锋期货,0,0,0,0,329,219
格林期货,0,0,460,-214,0,0
建信期货,0,0,446,-9,0,0
海证期货,0,0,356,-5,0,0
鲁证期货,0,0,470,-59,388,72
