company,long,long_chg,short,short_chg,volume,volume_chg
东证期货,5302,261,4411,144,12205,3177
国泰君安,5138,707,9960,-567,8876,4187
中信期货,3734,542,6457,318,9804,3438
银河期货,3480,376,3470,190,4984,1451
中泰期货,3082,70,3356,-146,3794,70
方正中期,2965,-239,1083,100,3217,1690
永安期货,2905,31,9186,-801,3288,1589
华泰期货,2855,107,2142,49,3926,1537
中信建投,2820,-398,3035,614,5128,2814
徽商期货,2186,157,0,0,2320,557
广发期货,2131,128,1665,114,2712,700
光大期货,1939,236,1311,333,1711,361
东方财富,1908,-62,0,0,3354,664
瑞达期货,1819,22,0,0,3197,1230
中财期货,1648,211,0,0,0,0
中粮期货,1605,31,4002,16,0,0
南华期货,1459,50,2724,-6,2594,159
海通期货,1419,75,0,0,1679,682
国信期货,1380,202,0,0,1692,576
新湖期货,1345,-90,0,0,0,0
东吴期货,0,0,1244,9,0,0
中州期货,0,0,1429,33,0,0
中金财富,0,0,1250,-22,0,0
中辉期货,0,0,0,0,2577,1796
国投期货,0,0,2588,29,0,0
国海良时,0,0,1279,42,0,0
招商期货,0,0,0,0,2680,641
平安期货,0,0,1289,147,0,0
格林大华,0,0,6748,747,0,0
浙商期货,0,0,0,0,2235,751
