company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,3707,-10,3405,-169,641,-249
国泰期货,2168,-178,5171,-134,1450,-1344
华泰期货,1809,49,2354,25,520,-930
紫金天风,1586,-41,519,-7,0,0
中信期货,1408,10,5252,32,1216,-533
海通期货,1247,-17,0,0,487,-261
光大期货,1236,15,0,0,448,-203
东证期货,1183,-168,1411,-79,1347,96
中泰期货,1044,-35,1073,55,422,-16
方正中期期货,971,-49,0,0,1317,-448
大陆期货,959,0,0,0,0,0
和合期货,927,-70,0,0,0,0
银河期货,904,-29,1231,101,328,-358
中辉期货,879,-27,0,0,0,0
广发期货,809,29,895,34,0,0
东方财富期货,802,23,463,-26,551,-97
国投安信期货,796,-10,1778,36,0,0
中信建投期货,778,-67,0,0,1067,-101
兴证期货,742,27,549,32,0,0
申银万国期货,739,55,651,65,814,-389
南华期货,0,0,2302,-52,625,-266
中粮期货,0,0,7213,30,0,0
中州期货,0,0,807,-1,0,0
中财期货,0,0,0,0,296,86
冠通期货,0,0,485,0,0,0
国富期货,0,0,0,0,456,-328
国信期货,0,0,0,0,553,-179
宏源期货,0,0,0,0,312,-55
国联期货,0,0,1101,-25,0,0
弘业期货,0,0,516,2,0,0
建信期货,0,0,0,0,317,184
徽商期货,0,0,0,0,547,-54
新湖期货,0,0,507,-64,0,0
