company,long,long_chg,short,short_chg,volume,volume_chg
国投安信,1830,52,346,-10,0,0
华泰期货,1143,-81,1690,-147,500,118
国泰君安,1032,-103,1014,-64,581,-301
中信期货,1012,-13,894,-7,278,-155
广发期货,875,-300,894,27,605,232
方正中期,806,51,393,-70,261,-91
中信建投,734,57,725,57,480,-129
上海大陆,712,3,0,0,0,0
宏源期货,648,-7,0,0,0,0
新湖期货,621,56,0,0,0,0
海通期货,588,-6,0,0,389,-46
永安期货,585,10,750,42,144,-45
中泰期货,569,14,984,102,184,-23
东方财富,547,45,0,0,191,-64
首创京都,522,42,0,0,0,0
东吴期货,506,23,0,0,0,0
浙商期货,480,-9,402,3,758,-197
华安期货,435,-6,0,0,0,0
国富期货,381,39,0,0,362,60
平安期货,379,-9,358,12,0,0
五矿期货,0,0,354,15,0,0
中粮期货,0,0,3416,-4,119,48
东证期货,0,0,1265,-148,724,-53
中财期货,0,0,503,89,211,37
光大期货,0,0,377,-6,0,0
南华期货,0,0,846,-38,282,-143
中辉期货,0,0,0,0,122,18
徽商期货,0,0,0,0,126,-55
国联期货,0,0,0,0,120,66
海证期货,0,0,404,20,0,0
格林大华,0,0,482,9,0,0
银河期货,0,0,448,-2,0,0
长江期货,0,0,0,0,130,81
