company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,3388,346,2769,255,2221,922
东证期货（代客）,2169,245,2195,475,3674,1260
国泰君安（代客）,1971,-192,3293,-377,2477,1450
中泰期货（代客）,1481,123,954,36,783,395
银河期货（代客）,1479,195,946,-4,489,252
东方财富（代客）,1364,197,0,0,629,304
方正中期（代客）,1317,35,0,0,812,259
广发期货（代客）,1190,190,1107,-44,750,386
光大期货（代客）,1090,214,1407,626,1414,761
永安期货（代客）,1065,80,2754,-26,1074,854
徽商期货（代客）,1008,104,0,0,486,148
南华期货（代客）,981,74,1065,57,665,398
招商期货（代客）,979,-104,1470,271,601,528
华泰期货（代客）,922,66,1186,71,727,371
东吴期货（代客）,839,-112,0,0,474,-113
国元期货（代客）,781,-44,0,0,0,0
中信建投（代客）,704,64,0,0,854,-6
创元期货（代客）,690,39,0,0,0,0
申银万国（代客）,669,99,0,0,0,0
海通期货（代客）,663,-81,864,-77,1036,431
五矿期货（代客）,0,0,1256,88,0,0
中原期货（代客）,0,0,826,14,0,0
中融汇信（代客）,0,0,0,0,586,535
中粮期货（代客）,0,0,990,79,0,0
格林大华（代客）,0,0,1351,88,0,0
国投期货（代客）,0,0,981,18,0,0
瑞达期货（代客）,0,0,847,387,547,147
财信期货（代客）,0,0,990,262,0,0
长江期货（代客）,0,0,0,0,515,245
首创京都（代客）,0,0,1387,-5,0,0
