company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,1455,15,3355,-36,391,-129
中泰期货,931,225,346,-11,288,168
国泰君安,927,-3,1532,3,470,-224
海通期货,671,8,515,1,0,0
广发期货,669,7,441,-2,0,0
中粮期货,640,23,748,-37,144,41
中信建投,518,39,1181,-29,394,93
国富期货,501,-16,0,0,0,0
南华期货,466,-34,559,44,454,-18
银河期货,455,24,0,0,158,72
永安期货,441,-58,670,0,136,89
方正中期,434,2,0,0,185,-69
华泰期货,412,78,0,0,210,34
东方财富,403,66,0,0,189,28
招商期货,401,10,518,-1,129,14
光大期货,400,-5,377,-22,131,-55
徽商期货,379,47,0,0,138,-58
宏源期货,350,4,0,0,0,0
国投期货,328,-7,325,2,0,0
民生期货,326,1,0,0,0,0
中财期货,0,0,494,89,164,-322
东证期货,0,0,340,-5,831,46
中州期货,0,0,465,1,0,0
国信期货,0,0,297,104,135,101
格林大华,0,0,789,-2,0,0
正信期货,0,0,0,0,164,74
浙商期货,0,0,0,0,191,-151
瑞达期货,0,0,323,25,0,0
金石期货,0,0,310,0,0,0
长江期货,0,0,0,0,156,-89
首创京都,0,0,2467,0,0,0
