company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3010,65,3709,52,931,-369
中信期货,2303,-67,1902,-22,1403,-751
方正中期,1922,24,1152,10,526,-259
海通期货,1634,-26,1428,-8,640,-519
中信建投,1480,39,1487,154,851,-481
长江期货,1258,4,1059,-26,266,-497
南华期货,1257,-67,1907,-7,842,-189
招商期货,1216,-33,1234,-17,0,0
银河期货,1053,-74,0,0,524,-110
东证期货,843,64,824,-1,903,-837
国富期货,833,149,0,0,520,-151
中泰期货,757,130,526,289,665,51
光大期货,737,-5,597,-41,424,-165
东方财富,704,36,0,0,371,-253
华泰期货,622,-73,649,-55,636,-8
徽商期货,592,13,0,0,0,0
平安期货,525,26,0,0,0,0
国海良时,523,1,0,0,0,0
永安期货,484,-49,1721,-25,228,-102
广发期货,466,29,638,-55,260,-105
东吴期货,0,0,533,-16,0,0
国元期货,0,0,0,0,319,204
创元期货,0,0,1007,1,0,0
中粮期货,0,0,2190,119,0,0
五矿期货,0,0,698,-9,0,0
国投期货,0,0,666,-81,233,-40
浙商期货,0,0,0,0,210,-4
瑞达期货,0,0,0,0,197,-101
首创京都,0,0,728,1,0,0
