company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,4434,-314,4214,-335,5821,1571
中信期货（代客）,3018,-379,3291,-185,5920,2097
海通期货（代客）,2444,60,1642,51,2155,769
中信建投（代客）,2184,-90,2545,18,2298,950
东证期货（代客）,2091,239,2707,-163,5708,2466
银河期货（代客）,1914,461,1388,213,2446,1013
方正中期（代客）,1537,-897,1771,-465,3002,1484
招商期货（代客）,1523,100,1233,-65,935,569
东方财富（代客）,1489,-536,0,0,1847,754
华泰期货（代客）,1313,253,2131,-231,1628,735
中泰期货（代客）,1313,-79,1385,74,2787,1191
平安期货（代客）,1288,42,0,0,0,0
南华期货（代客）,1258,-60,1854,-68,0,0
广发期货（代客）,1151,128,647,-6,2070,932
长江期货（代客）,1144,-261,823,-161,0,0
光大期货（代客）,1009,-12,719,-113,1349,-53
永安期货（代客）,935,-23,898,-26,0,0
申银万国（代客）,869,-71,0,0,0,0
国海良时（代客）,816,-180,0,0,0,0
兴证期货（代客）,800,18,0,0,0,0
中粮期货（代客）,0,0,1673,3,0,0
东吴期货（代客）,0,0,1664,-106,1479,899
创元期货（代客）,0,0,850,-50,0,0
国投期货（代客）,0,0,0,0,905,499
国富期货（代客）,0,0,0,0,1591,1230
华闻期货（代客）,0,0,0,0,1093,441
宝城期货（代客）,0,0,0,0,933,664
徽商期货（代客）,0,0,0,0,1862,1274
格林大华（代客）,0,0,1309,-117,0,0
渤海期货（代客）,0,0,0,0,1000,823
首创京都（代客）,0,0,663,-22,0,0
