company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,7621,144,7762,482,2498,1113
中信期货,3898,190,5078,178,2110,746
方正中期,3138,22,2798,0,516,-174
中信建投,3116,191,3973,37,602,114
银河期货,2672,-67,0,0,428,5
中粮期货,2605,18,4575,-134,434,-28
华泰期货,2017,50,1262,-119,475,-389
永安期货,1998,42,4651,61,577,-139
海通期货,1764,404,1570,393,1623,253
招商期货,1715,137,1256,185,802,61
国投期货,1293,-83,1559,91,0,0
长江期货,1278,189,1500,258,597,-1
中财期货,1245,28,989,123,409,-56
中泰期货,1217,-108,1954,-279,933,578
东证期货,1121,37,1830,-211,2962,617
光大期货,1028,-24,0,0,0,0
新湖期货,812,-43,0,0,0,0
东方财富,797,-21,0,0,323,185
广发期货,720,5,806,87,0,0
徽商期货,650,-27,0,0,0,0
东吴期货,0,0,1314,-349,548,329
南华期货,0,0,1691,64,0,0
创元期货,0,0,0,0,656,418
国贸期货,0,0,0,0,381,331
大地期货,0,0,0,0,315,254
广州期货,0,0,956,0,0,0
国海良时,0,0,918,-3,0,0
格林大华,0,0,2341,-58,0,0
铜冠金源,0,0,0,0,331,321
