company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3913,-46,3548,64,1642,-732
中信期货,1993,44,2691,-15,1499,-90
海通期货,1661,109,847,131,1034,-272
东证期货,1511,77,1080,76,2233,-104
方正中期,1421,76,839,-15,393,24
中信建投,1298,-45,2958,-40,653,-118
银河期货,1088,31,0,0,608,46
五矿期货,1087,-9,965,-240,465,-83
广发期货,1042,-52,0,0,357,20
申银万国,938,22,0,0,0,0
一德期货,874,9,0,0,0,0
永安期货,871,8,907,88,248,-5
长江期货,830,2,764,-8,412,86
华泰期货,784,49,742,-23,602,-440
招商期货,779,6,1078,-4,412,246
南华期货,776,21,2519,25,0,0
浙商期货,738,20,0,0,0,0
中财期货,682,9,0,0,0,0
国金期货,568,-5,0,0,0,0
中泰期货,555,-4,1213,-14,0,0
创元期货,0,0,987,-11,0,0
光大期货,0,0,0,0,247,80
东方财富,0,0,0,0,267,-63
中州期货,0,0,979,1,0,0
中粮期货,0,0,4784,-17,0,0
国富期货,0,0,0,0,246,1
国元期货,0,0,0,0,262,31
华西期货,0,0,764,178,221,184
国投安信,0,0,987,-3,0,0
格林大华,0,0,3253,-16,0,0
大有期货,0,0,0,0,560,534
正信期货,0,0,0,0,269,139
瑞达期货,0,0,1079,5,0,0
