company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1575,16,1031,53,435,-114
新湖期货,1184,22,983,0,256,-10
中信期货,972,2,1988,141,543,132
华泰期货,936,-23,1267,16,179,-34
中信建投,900,37,1272,-8,523,148
东证期货,842,-52,444,-67,1243,21
海通期货,736,41,491,32,193,77
中粮期货,712,46,3721,0,162,-10
宏源期货,665,22,0,0,0,0
南华期货,665,14,963,0,212,2
国投安信,647,41,810,37,352,91
招商期货,647,1,691,3,168,-66
永安期货,607,22,0,0,0,0
方正中期,578,-16,354,-16,284,104
银河期货,560,3,0,0,123,2
浙商期货,458,-270,917,34,500,310
恒力期货,457,72,0,0,0,0
中泰期货,421,45,0,0,151,69
广发期货,415,107,0,0,222,119
申银万国,387,-2,0,0,0,0
东吴期货,0,0,622,20,161,-1
一德期货,0,0,312,0,0,0
国元期货,0,0,429,0,0,0
创元期货,0,0,544,58,0,0
中财期货,0,0,0,0,103,35
中原期货,0,0,0,0,153,11
徽商期货,0,0,0,0,179,-46
格林大华,0,0,1506,-2,0,0
瑞达期货,0,0,704,0,0,0
长安期货,0,0,419,-2,0,0
