company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1872,104,946,24,1916,598
中信期货,1722,34,1821,122,1414,208
华泰期货,1128,-103,1449,-35,1464,772
海通期货,978,115,854,115,1070,506
永安期货,957,36,755,-35,551,432
银河期货,885,-39,876,19,604,56
南华期货,794,-12,1733,22,764,379
长江期货,732,-64,542,-89,401,187
广发期货,683,8,701,178,504,218
东方财富,655,-28,306,138,776,231
国投安信,636,-96,796,49,691,453
五矿期货,628,-17,767,-9,0,0
中泰期货,613,-87,652,-9,0,0
中信建投,604,-111,409,199,622,289
东证期货,418,172,0,0,937,299
方正中期,411,-28,0,0,496,335
宏源期货,372,-15,0,0,0,0
和合期货,340,49,0,0,0,0
中辉期货,334,31,0,0,0,0
国富期货,334,28,0,0,529,273
东吴期货,0,0,0,0,413,304
上海大陆,0,0,419,0,0,0
光大期货,0,0,0,0,330,40
中州期货,0,0,438,107,0,0
中粮期货,0,0,2454,-8,0,0
中财期货,0,0,0,0,308,195
招商期货,0,0,497,95,394,299
新湖期货,0,0,321,-95,0,0
紫金天风,0,0,0,0,336,302
首创京都,0,0,724,-175,0,0
