company,long,long_chg,short,short_chg,volume,volume_chg
华泰期货,1613,21,1211,1,376,-5
中信建投,1441,51,1366,19,596,-58
国泰君安,1406,-54,999,16,850,-118
新湖期货,1333,12,956,-1,441,-2
南华期货,1286,1,2112,-21,710,15
浙商期货,1103,8,1056,-1,345,-56
银河期货,1035,19,802,8,407,-113
国投安信,1024,0,2381,81,437,-27
海通期货,916,3,667,-1,764,-69
长江期货,836,3,759,3,516,-85
中信期货,834,61,1587,119,872,-124
招商期货,756,-5,679,6,401,-82
首创京都,749,3,0,0,0,0
中泰期货,742,14,432,-32,0,0
紫金天风,731,7,0,0,0,0
永安期货,703,2,434,-19,0,0
方正中期,556,-89,0,0,375,-139
北京金鹏,479,0,0,0,0,0
中衍期货,445,-20,424,-2,0,0
中粮期货,436,-7,4720,27,0,0
东证期货,0,0,716,-131,884,-321
上海大陆,0,0,296,-1,0,0
国元期货,0,0,0,0,141,28
华闻期货,0,0,0,0,175,-48
华西期货,0,0,338,-3,0,0
光大期货,0,0,0,0,229,-155
格林大华,0,0,362,9,0,0
广发期货,0,0,0,0,1010,376
国富期货,0,0,0,0,258,-37
西部期货,0,0,0,0,143,57
