company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,4579,117,4501,108,3837,-1765
中信期货（代客）,3688,-90,3994,-363,4429,-1014
东证期货（代客）,3369,-636,2640,-618,4892,-1931
中信建投（代客）,3089,-42,2187,-178,2320,-681
中粮期货（代客）,2994,-229,3127,-31,0,0
永安期货（代客）,2400,4,3402,-40,0,0
方正中期（代客）,2279,-57,1666,-173,1676,-917
银河期货（代客）,2130,-109,1737,-106,3005,-214
广发期货（代客）,2102,-82,1697,-225,2351,-791
中泰期货（代客）,2003,-24,1679,-61,1647,-633
东方财富（代客）,1813,77,0,0,1848,-549
海通期货（代客）,1794,-277,1915,-93,2248,-1565
平安期货（代客）,1713,123,0,0,0,0
光大期货（代客）,1712,236,1496,164,2298,-232
格林大华（代客）,1501,-7,3360,-59,0,0
华泰期货（代客）,1465,-175,2414,-93,1466,-570
徽商期货（代客）,1362,-6,0,0,1365,-141
弘业期货（代客）,1125,26,0,0,0,0
宏源期货（代客）,1116,-83,0,0,0,0
兴证期货（代客）,1079,189,0,0,0,0
东海期货（代客）,0,0,0,0,1036,352
东吴期货（代客）,0,0,0,0,863,-161
中原期货（代客）,0,0,0,0,1403,-462
中州期货（代客）,0,0,1414,22,0,0
南华期货（代客）,0,0,1854,133,0,0
华闻期货（代客）,0,0,0,0,1463,-713
五矿期货（代客）,0,0,1200,-58,0,0
国投安信（代客）,0,0,1415,2,0,0
国富期货（代客）,0,0,0,0,1026,-722
国元期货（代客）,0,0,0,0,996,-110
瑞达期货（代客）,0,0,1331,147,934,-358
首创京都（代客）,0,0,1115,-12,0,0
