company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2802,-455,2436,-183,3642,-3032
国泰君安,2633,-66,4523,-441,3073,-253
东方财富,2085,-283,0,0,892,-468
银河期货,1842,-162,0,0,2238,638
广发期货,1588,-229,993,-215,1412,-558
中信建投,1518,-320,2640,-96,1516,-1357
方正中期,1355,-236,905,-133,1195,-138
东证期货,1271,-95,4583,-363,2136,-1104
申银万国,1171,-53,0,0,0,0
中泰期货,1166,-169,1411,42,1543,-749
华泰期货,997,30,943,-98,1306,-702
平安期货,943,-179,0,0,0,0
永安期货,940,-41,2318,-85,0,0
光大期货,930,37,876,-62,1187,-348
海通期货,894,-108,0,0,889,-77
招商期货,878,-156,782,-143,581,9
徽商期货,806,-143,0,0,688,86
国信期货,752,-35,0,0,0,0
国投期货,730,-54,1175,-123,0,0
中辉期货,680,-46,0,0,0,0
中财期货,0,0,670,-272,613,-116
东吴期货,0,0,0,0,843,42
中州期货,0,0,1130,-75,0,0
中粮期货,0,0,1121,82,0,0
华联期货,0,0,744,40,0,0
创元期货,0,0,0,0,535,-206
兴证期货,0,0,888,-22,0,0
五矿期货,0,0,686,-26,0,0
国联期货,0,0,0,0,486,-198
宝城期货,0,0,859,9,1186,554
南华期货,0,0,0,0,3057,-1777
格林大华,0,0,992,-36,0,0
