company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2363,-74,4394,-34,1118,-697
中泰期货,2044,145,1150,-9,608,-334
国泰君安,1794,-127,2858,-136,2037,-122
南华期货,1447,97,2146,-73,1436,496
方正中期,1385,13,0,0,613,-44
光大期货,1210,140,1010,190,1078,-73
东证期货,1150,7,1375,-50,3149,-577
海通期货,1028,-32,661,-3,459,-555
华泰期货,1017,-58,1584,25,489,-28
永安期货,955,-33,1716,-6,0,0
国富期货,932,23,0,0,0,0
中粮期货,927,-500,1798,12,560,54
中信建投,819,-18,1012,24,904,-137
广发期货,819,55,0,0,293,-48
银河期货,741,-64,692,10,370,37
招商期货,736,11,0,0,0,0
国投期货,717,-4,1082,51,0,0
徽商期货,709,-18,0,0,346,26
中辉期货,701,58,0,0,253,-82
东方财富,698,12,0,0,0,0
中州期货,0,0,851,41,0,0
中财期货,0,0,906,-111,351,-316
华闻期货,0,0,0,0,375,57
华安期货,0,0,0,0,264,34
创元期货,0,0,942,84,0,0
国海良时,0,0,543,18,0,0
格林大华,0,0,1730,10,0,0
瑞达期货,0,0,586,89,262,68
长江期货,0,0,0,0,556,201
首创京都,0,0,3110,2,0,0
