company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,7771,244,8101,1088,20932,-4083
东证期货,7223,277,4244,128,10381,-3759
国泰君安,6982,-414,14153,757,14067,-2550
中信建投,4907,111,3873,-209,6518,-2152
方正中期,4548,481,2236,-44,3629,-1431
银河期货,3979,-93,4921,-114,6109,-2608
永安期货,3839,337,7570,-33,0,0
东方财富,3433,157,0,0,6716,-3242
华泰期货,3423,-114,4051,285,5415,-1399
中泰期货,3217,-131,5189,190,4797,-829
海通期货,2744,-206,1993,-271,3109,-1853
招商期货,2451,-115,2673,-61,0,0
南华期货,2207,38,2307,12,8764,1644
广发期货,2148,-14,1716,171,2305,-977
长江期货,2121,148,0,0,0,0
国信期货,2107,328,1764,27,2613,-687
兴证期货,1980,296,0,0,0,0
平安期货,1940,224,0,0,2252,-421
徽商期货,1872,170,0,0,3041,-1381
光大期货,1805,156,0,0,3008,256
东吴期货,0,0,2565,90,3266,-533
华闻期货,0,0,0,0,2267,-444
创元期货,0,0,2835,555,0,0
中州期货,0,0,1696,-24,0,0
中粮期货,0,0,4104,158,0,0
国元期货,0,0,0,0,2307,-1021
国投期货,0,0,3877,52,0,0
格林大华,0,0,6126,-31,0,0
浙商期货,0,0,0,0,2397,-246
