company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3725,-198,5432,188,3186,-1003
中信期货,3587,-248,6944,-164,2642,-573
东证期货,2616,-421,3225,129,3894,26
方正中期,2072,-72,0,0,1902,337
中泰期货,1946,-194,1748,-193,1895,64
中信建投,1905,25,3279,212,1283,-281
银河期货,1871,90,1888,33,1715,-447
华泰期货,1775,-120,2856,166,1038,29
光大期货,1773,25,1635,-18,2229,-143
国海良时,1596,12,0,0,0,0
东吴期货,1571,-159,0,0,912,-686
中粮期货,1364,24,907,-11,0,0
广发期货,1341,-165,864,16,881,42
徽商期货,1326,13,0,0,0,0
海通期货,1322,11,0,0,1691,-47
平安期货,1288,-1,0,0,0,0
兴证期货,1247,192,0,0,579,88
宏源期货,1237,-4,0,0,0,0
浙商期货,1128,-97,0,0,572,115
永安期货,1039,-20,3312,9,0,0
华闻期货,0,0,0,0,1631,-427
中州期货,0,0,1814,4,0,0
东方财富,0,0,0,0,598,2
中原期货,0,0,938,-233,1117,111
创元期货,0,0,920,-8,0,0
国投期货,0,0,1105,-58,0,0
南华期货,0,0,1397,-43,0,0
新湖期货,0,0,899,-8,0,0
招商期货,0,0,0,0,805,88
格林大华,0,0,1957,53,0,0
民生期货,0,0,0,0,647,388
瑞达期货,0,0,1380,-2,0,0
首创京都,0,0,1141,-136,1310,-59
