company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2357,-57,1306,-89,1878,-94
国泰君安,2340,56,3853,-34,2946,306
东方财富,2101,-449,0,0,2174,140
广发期货,1291,-160,0,0,1137,593
方正中期,1259,43,662,76,1223,285
东证期货,1195,202,1544,-7,2417,88
华泰期货,1065,101,1995,45,1810,416
银河期货,989,-30,1079,-196,1226,163
平安期货,938,-108,0,0,0,0
光大期货,934,-78,0,0,1164,36
徽商期货,924,-168,0,0,1047,125
申银万国,858,-51,0,0,0,0
中信建投,853,-103,912,61,1044,68
海通期货,812,65,755,44,1801,223
国投安信,804,-113,1642,-33,688,-193
永安期货,784,-108,1322,22,0,0
中泰期货,778,-145,0,0,759,39
南华期货,757,54,0,0,934,30
华闻期货,562,-35,0,0,878,22
瑞达期货,538,-138,622,-71,0,0
兴证期货,0,0,650,-9,0,0
东吴期货,0,0,0,0,652,76
中粮期货,0,0,2837,17,0,0
国富期货,0,0,642,194,897,153
招商期货,0,0,0,0,706,107
宏源期货,0,0,609,-50,0,0
国金期货,0,0,837,363,708,159
新湖期货,0,0,816,-93,0,0
格林大华,0,0,772,65,0,0
紫金天风,0,0,691,-284,0,0
首创京都,0,0,928,14,0,0
