company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,5253,-272,4946,-502,5616,-219
中信期货,5049,126,7757,-61,5093,-1912
东证期货,3810,-266,4003,-137,6311,-1711
银河期货,2337,254,2318,142,3786,125
方正中期,2141,-1022,1488,174,2832,910
东吴期货,2086,-170,0,0,2158,837
华泰期货,1991,64,2679,-31,1927,-158
中信建投,1922,-69,3086,-185,1718,-642
光大期货,1899,-28,1685,59,2677,-45
海通期货,1835,449,1403,486,3481,-409
中泰期货,1716,-299,2206,-105,3618,269
广发期货,1658,-332,0,0,1937,-528
国海良时,1526,-27,0,0,0,0
徽商期货,1505,-59,0,0,1507,-301
华闻期货,1452,-181,1118,-145,3298,-227
浙商期货,1251,-121,0,0,0,0
宏源期货,1168,-34,0,0,0,0
招商期货,1156,10,987,-165,1193,37
南华期货,1111,41,1575,-117,0,0
永安期货,1085,-22,3906,-281,0,0
中粮期货,0,0,989,-69,0,0
中州期货,0,0,1732,185,0,0
中原期货,0,0,1147,101,983,77
东方财富,0,0,0,0,1446,47
国投期货,0,0,1520,-4,997,-308
格林大华,0,0,1846,175,927,63
瑞达期货,0,0,0,0,1057,-66
首创京都,0,0,1423,80,0,0
