company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,2826,-158,4458,-378,3268,455
中信期货,2643,-234,5481,160,3210,-82
华泰期货,2326,-54,2066,238,2254,-187
申银万国期货,1975,-186,0,0,1819,-369
银河期货,1912,-75,1056,-396,1251,390
永安期货,1648,-61,2286,-24,835,-156
方正中期期货,1507,-134,0,0,1613,-28
国海良时期货,1426,-40,0,0,0,0
广发期货,1415,-39,955,-3,0,0
徽商期货,1390,171,0,0,1187,129
东证期货,1383,195,1247,-93,2516,132
海通期货,1353,-82,0,0,0,0
鲁证期货,1339,-69,0,0,835,205
南华期货,1313,-52,1447,-7,0,0
光大期货,1258,-74,0,0,0,0
一德期货,1247,3,0,0,0,0
东方财富期货,1211,-149,983,87,1564,113
中辉期货,1170,-55,0,0,0,0
中信建投期货,1126,73,1290,147,1360,45
浙商期货,1020,-195,0,0,0,0
华闻期货,0,0,782,7,1308,519
兴证期货,0,0,952,-16,0,0
东吴期货,0,0,759,-153,868,4
中粮期货,0,0,6465,192,0,0
京都期货,0,0,916,2,0,0
国投安信期货,0,0,4492,34,893,-644
国富期货,0,0,0,0,976,-7
国信期货,0,0,0,0,1401,396
天风期货,0,0,863,-73,0,0
招商期货,0,0,799,-470,864,363
平安期货,0,0,766,-31,1079,504
格林期货,0,0,4424,-322,0,0
金瑞期货,0,0,0,0,1067,281
