company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,1804,30,2750,48,312,142
申银万国期货,1150,45,0,0,363,237
中信期货,1115,17,2162,-2,309,58
华泰期货,1087,-19,1089,15,0,0
银河期货,1015,-179,476,-79,398,253
浙商期货,953,-6,0,0,0,0
南华期货,916,143,953,71,368,311
方正中期期货,833,16,0,0,263,64
建信期货,814,9,0,0,0,0
鲁证期货,807,14,0,0,0,0
中辉期货,767,72,0,0,153,111
永安期货,739,-5,1665,-17,0,0
广发期货,730,-33,514,2,169,88
光大期货,631,20,0,0,189,-26
海通期货,631,-2,0,0,0,0
中信建投期货,581,106,493,-6,450,343
东证期货,553,5,505,60,491,171
大越期货,503,11,0,0,0,0
华安期货,479,10,0,0,0,0
格林期货,475,30,2187,7,0,0
东吴期货,0,0,0,0,237,174
东方财富期货,0,0,392,-26,0,0
东海期货,0,0,0,0,174,156
国富期货,0,0,0,0,210,97
华闻期货,0,0,0,0,303,199
中财期货,0,0,495,12,0,0
中粮期货,0,0,4740,48,0,0
国投安信期货,0,0,2923,-72,171,30
五矿期货,0,0,455,128,239,205
徽商期货,0,0,0,0,202,123
弘业期货,0,0,393,0,0,0
新湖期货,0,0,416,11,0,0
瑞达期货,0,0,523,17,0,0
西部期货,0,0,404,0,0,0
美尔雅期货,0,0,0,0,228,164
金瑞期货,0,0,0,0,254,-6
首创期货,0,0,465,0,0,0
