date,net_position
2026-06-15,-6038
2026-06-16,-5752
2026-06-17,-6764
2026-06-18,-7484
2026-06-22,-8044
2026-06-23,-7783
2026-06-24,-8212
2026-06-25,-8243
2026-06-26,-8149
2026-06-29,-7792
2026-06-30,-7596
2026-07-01,-7584
2026-07-02,-7556
