company,long,long_chg,short,short_chg,volume,volume_chg
东证期货（代客）,1110,145,665,205,1978,911
国泰君安（代客）,981,197,1674,9,1206,101
中信期货（代客）,913,-89,1713,-18,343,168
广发期货（代客）,787,3,320,-25,284,29
海通期货（代客）,766,118,0,0,150,135
中泰期货（代客）,693,4,364,-5,179,48
永安期货（代客）,616,-43,902,-28,319,258
东吴期货（代客）,611,21,296,7,0,0
信达期货（代客）,561,7,0,0,0,0
紫金天风（代客）,560,45,0,0,0,0
银河期货（代客）,463,-43,400,-9,0,0
平安期货（代客）,459,-54,0,0,0,0
中信建投（代客）,436,-76,846,2,388,-17
徽商期货（代客）,398,29,0,0,238,99
民生期货（代客）,388,-19,0,0,0,0
创元期货（代客）,373,26,746,9,0,0
华泰期货（代客）,370,56,304,4,172,108
光大期货（代客）,365,15,0,0,167,53
东方财富（代客）,358,22,0,0,148,73
大有期货（代客）,338,32,0,0,0,0
宏源期货（代客）,0,0,0,0,320,291
大地期货（代客）,0,0,0,0,145,114
国金期货（代客）,0,0,0,0,187,73
国投安信（代客）,0,0,723,-3,0,0
华闻期货（代客）,0,0,0,0,251,156
南华期货（代客）,0,0,1053,-4,0,0
五矿期货（代客）,0,0,601,26,156,140
中粮期货（代客）,0,0,2219,37,0,0
格林大华（代客）,0,0,1710,49,0,0
方正中期（代客）,0,0,0,0,325,205
宝城期货（代客）,0,0,0,0,230,217
广州期货（代客）,0,0,0,0,181,138
瑞达期货（代客）,0,0,364,13,0,0
鑫鼎盛期货（代客）,0,0,281,0,0,0
长安期货（代客）,0,0,474,0,0,0
首创京都（代客）,0,0,599,0,0,0
