company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3252,4,3295,-13,1041,84
中信期货,2571,44,2322,15,649,-261
方正中期,1720,-28,1100,-11,781,-102
海通期货,1534,-17,1496,2,647,-431
中信建投,1423,-1,1347,9,488,-249
南华期货,1333,18,1897,10,944,-735
长江期货,1201,-11,1114,-9,360,-297
招商期货,1186,-29,1214,-4,207,-119
中泰期货,993,20,0,0,345,-169
银河期货,973,-12,0,0,0,0
东证期货,930,-21,763,49,492,-402
东方财富,754,-11,0,0,186,-121
广发期货,653,6,580,-16,0,0
平安期货,613,16,0,0,0,0
华泰期货,593,-73,483,-14,411,-184
光大期货,591,-65,0,0,442,-174
国富期货,567,-3,0,0,0,0
国海良时,553,8,0,0,0,0
兴证期货,465,35,0,0,0,0
徽商期货,463,-33,0,0,0,0
中原期货,0,0,0,0,343,78
东吴期货,0,0,506,40,160,-380
五矿期货,0,0,630,0,0,0
中粮期货,0,0,3160,30,210,-400
华西期货,0,0,0,0,187,-13
创元期货,0,0,1000,-1,0,0
新湖期货,0,0,0,0,161,63
国投期货,0,0,433,-33,0,0
永安期货,0,0,1477,-16,0,0
格林大华,0,0,438,27,272,107
瑞达期货,0,0,886,-1,0,0
首创京都,0,0,804,-4,164,-136
