company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3157,81,4887,192,993,103
中信期货,2113,24,2057,-15,421,-263
方正中期,1991,-6,1251,-1,357,127
海通期货,1679,-2,1548,-7,271,-34
南华期货,1627,-3,2174,24,605,-98
招商期货,1374,2,1392,-4,174,91
中信建投,1285,-9,1600,4,133,-97
长江期货,1083,53,970,35,402,67
华泰期货,941,0,963,7,65,-354
广发期货,772,-33,870,0,65,-23
永安期货,743,8,883,-11,0,0
银河期货,663,64,0,0,125,-41
东方财富,560,25,0,0,0,0
中泰期货,532,-66,1619,96,350,73
中辉期货,528,-4,0,0,0,0
光大期货,511,3,468,2,163,-71
中财期货,478,33,0,0,0,0
浙商期货,462,2,0,0,67,-58
徽商期货,420,-1,0,0,0,0
平安期货,418,27,0,0,0,0
东吴期货,0,0,585,-45,85,-113
东证期货,0,0,0,0,454,-407
中州期货,0,0,706,0,0,0
国信期货,0,0,0,0,80,60
中粮期货,0,0,650,3,0,0
宝城期货,0,0,0,0,211,169
广州期货,0,0,421,0,117,112
新湖期货,0,0,0,0,70,13
瑞达期货,0,0,720,1,0,0
首创京都,0,0,1271,0,0,0
齐盛期货,0,0,406,-2,0,0
