company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,2784,7,4374,-44,435,-272
中信期货（代客）,1868,29,1478,49,568,-24
方正中期（代客）,1578,12,1004,14,278,-55
中信建投（代客）,1360,3,1120,23,278,-95
南华期货（代客）,1229,-31,1869,53,628,-270
海通期货（代客）,1190,-10,1029,-15,315,-263
长江期货（代客）,1143,-4,973,-20,274,-188
招商期货（代客）,1131,-11,1204,1,172,-66
广发期货（代客）,739,90,477,-2,154,-31
银河期货（代客）,726,26,0,0,146,38
中泰期货（代客）,622,12,0,0,0,0
东方财富（代客）,536,7,0,0,128,-96
东证期货（代客）,534,59,717,1,296,-322
中辉期货（代客）,491,8,381,-9,0,0
华泰期货（代客）,474,49,551,81,168,69
平安期货（代客）,467,0,0,0,0,0
徽商期货（代客）,429,21,0,0,0,0
永安期货（代客）,415,118,1502,-11,167,-5
国海良时（代客）,402,-5,0,0,0,0
兴证期货（代客）,326,42,0,0,0,0
东海期货（代客）,0,0,426,65,119,13
东吴期货（代客）,0,0,0,0,103,-33
中原期货（代客）,0,0,349,3,0,0
中州期货（代客）,0,0,398,22,0,0
光大期货（代客）,0,0,0,0,145,-29
中金财富（代客）,0,0,0,0,132,129
中粮期货（代客）,0,0,1646,13,0,0
国投期货（代客）,0,0,612,4,0,0
浙商期货（代客）,0,0,0,0,112,56
格林大华（代客）,0,0,420,50,0,0
金瑞期货（代客）,0,0,0,0,120,110
首创京都（代客）,0,0,914,-11,0,0
