company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2722,35,3631,0,141,29
中信期货,1793,20,1975,9,135,-85
海通期货,1495,-5,1403,-2,123,11
南华期货,1384,-21,1578,-21,44,-14
方正中期,1329,-31,1174,45,204,77
招商期货,1306,-2,1380,5,133,30
中信建投,1098,6,1455,-1,485,-26
长江期货,605,-108,580,-106,214,76
银河期货,337,-29,0,0,125,27
中辉期货,329,192,222,200,424,391
国海良时,322,0,0,0,0,0
东方财富,321,27,0,0,56,3
广发期货,293,95,277,62,193,147
平安期货,284,37,0,0,155,128
中泰期货,259,5,391,-8,43,14
永安期货,237,0,660,69,87,80
华泰期货,235,8,487,-5,0,0
中财期货,228,-14,0,0,0,0
英大期货,225,0,0,0,0,0
徽商期货,219,23,0,0,51,-26
东吴期货,0,0,369,-2,0,0
东证期货,0,0,0,0,346,245
中州期货,0,0,457,0,0,0
五矿期货,0,0,320,9,0,0
中融汇信,0,0,0,0,80,73
中原期货,0,0,0,0,43,14
国联期货,0,0,358,2,0,0
广州期货,0,0,200,0,0,0
宁证期货,0,0,0,0,44,26
鑫鼎盛期货,0,0,225,0,0,0
首创京都,0,0,817,4,0,0
