company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,4464,-140,5286,-90,1508,-875
中粮期货,3980,-35,5270,-1,0,0
国泰君安,3238,-79,7235,-206,1377,-26
永安期货,3158,466,7605,15,609,-267
银河期货,2599,200,1293,17,853,276
中财期货,2400,100,0,0,324,22
中泰期货,2180,-57,3398,41,472,-168
华泰期货,2129,-37,2074,-26,419,-273
东证期货,2013,-321,4028,30,2193,-819
广发期货,1948,-20,0,0,0,0
中信建投,1539,63,2355,-8,407,-379
新湖期货,1167,34,0,0,0,0
方正中期,1144,-7,0,0,410,-58
光大期货,1076,-26,0,0,0,0
国投期货,1013,-67,4965,-13,0,0
平安期货,988,38,0,0,0,0
中州期货,970,129,1065,8,0,0
国金期货,938,-13,0,0,0,0
华联期货,898,-20,0,0,0,0
南华期货,855,10,1284,-2,0,0
东吴期货,0,0,1822,-1,0,0
东方财富,0,0,0,0,315,-106
宏源期货,0,0,0,0,312,7
安粮期货,0,0,894,2,0,0
国海良时,0,0,1191,0,0,0
国元期货,0,0,0,0,397,-26
五矿期货,0,0,970,-1,0,0
华闻期货,0,0,0,0,466,109
建信期货,0,0,0,0,234,73
广州期货,0,0,1006,-1,0,0
招商期货,0,0,0,0,994,-301
徽商期货,0,0,0,0,227,-125
弘业期货,0,0,0,0,262,16
格林大华,0,0,4315,48,0,0
海通期货,0,0,0,0,265,43
瑞达期货,0,0,839,-13,0,0
长安期货,0,0,0,0,409,236
首创京都,0,0,707,-5,0,0
