company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,4300,19,8340,99,3122,-837
国泰君安,3179,66,7068,-122,900,-65
东证期货,2863,72,2492,211,1817,-754
银河期货,2760,-17,1901,-35,244,-151
海通期货,2241,-10,1443,-32,208,-189
徽商期货,2066,-10,0,0,0,0
中泰期货,1987,337,1578,61,1010,232
中信建投,1972,-15,1226,19,276,-128
华泰期货,1834,92,2342,33,561,-173
方正中期,1780,-48,0,0,379,-187
中粮期货,1721,-30,1458,51,0,0
永安期货,1699,-1,7350,-48,0,0
广发期货,1673,19,1296,32,213,-111
光大期货,1640,8,1206,30,980,264
东方财富,1583,-15,0,0,248,-91
招商期货,1504,-20,0,0,247,-157
南华期货,1471,64,2889,-181,1987,-130
申银万国,1385,5,0,0,0,0
宏源期货,1304,-1,0,0,278,76
新湖期货,1268,4,0,0,0,0
中州期货,0,0,2692,-43,0,0
中财期货,0,0,1612,76,0,0
国元期货,0,0,0,0,318,109
华安期货,0,0,0,0,232,-62
国海良时,0,0,1178,-3,0,0
国投期货,0,0,3044,27,0,0
格林大华,0,0,3579,12,0,0
宁证期货,0,0,0,0,348,-4
浙商期货,0,0,0,0,292,67
金石期货,0,0,0,0,253,246
长江期货,0,0,1059,-9,0,0
首创京都,0,0,1349,35,0,0
