company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2490,54,3650,39,285,-202
中信期货,2211,-2,1974,6,194,-73
方正中期,1464,41,1483,4,397,120
海通期货,1420,2,1223,-4,230,-5
招商期货,1374,-22,1262,5,123,0
南华期货,1357,27,1400,1,0,0
中信建投,1063,23,2004,24,95,-80
长江期货,1010,51,1101,50,121,-19
广发期货,912,-30,619,-2,0,0
永安期货,709,3,781,0,0,0
国海良时,625,-4,0,0,0,0
银河期货,553,-2,541,1,159,113
东证期货,536,-36,0,0,932,43
东方财富,500,12,0,0,0,0
创元期货,459,-12,0,0,0,0
平安期货,435,12,670,56,118,-27
金瑞期货,421,1,0,0,0,0
徽商期货,411,13,0,0,94,-3
国元期货,396,17,0,0,0,0
宝城期货,389,-11,394,2,81,60
中泰期货,0,0,896,44,169,76
中粮期货,0,0,1045,0,0,0
中财期货,0,0,357,0,0,0
五矿期货,0,0,0,0,75,63
先锋期货,0,0,0,0,110,69
国投期货,0,0,0,0,106,-5
国信期货,0,0,626,0,0,0
华泰期货,0,0,0,0,81,20
新湖期货,0,0,696,156,178,67
格林大华,0,0,1293,5,0,0
渤海期货,0,0,0,0,138,122
迈科期货,0,0,0,0,71,71
首创京都,0,0,359,2,0,0
