company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,11786,-443,11418,-1115,28138,-3598
国泰君安,10871,-519,19211,800,27979,2362
东证期货,8698,-995,10414,6,16947,875
方正中期,6913,-20,4772,-239,4535,-1941
中信建投,6417,77,8033,-90,6763,-559
银河期货,5626,66,4270,138,8588,-818
招商期货,4259,213,2856,59,3078,323
海通期货,4242,-484,3401,159,6749,696
东方财富,4167,101,0,0,6678,1685
华泰期货,4104,145,2443,-96,6959,-1259
广发期货,3784,-821,2521,-991,6997,-376
中泰期货,3382,351,3365,319,6208,-2183
长江期货,3214,-10,2920,-57,0,0
徽商期货,3159,34,0,0,4131,39
光大期货,3113,-152,2621,-296,6207,1119
南华期货,2908,-67,3050,28,12509,-1127
永安期货,2777,54,11016,-77,0,0
国信期货,2494,177,0,0,3468,38
申银万国,2397,-397,0,0,0,0
国投期货,2380,158,3178,12,0,0
创元期货,0,0,2281,207,0,0
中财期货,0,0,3225,309,0,0
中粮期货,0,0,3809,-1,2287,130
东吴期货,0,0,0,0,3757,-14
兴证期货,0,0,0,0,2995,476
浙商期货,0,0,0,0,4336,1062
格林大华,0,0,2257,108,0,0
