company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,5177,-769,8845,-15,9368,-6064
中信期货,4698,340,6908,-416,5842,-2710
东方财富,4456,189,0,0,5586,-2582
银河期货,3847,-109,2750,-332,4641,-3708
东证期货,3305,-865,4971,-440,8991,-2728
广发期货,3235,21,2193,57,3578,-460
中信建投,3218,-124,2142,-87,3663,-1386
方正中期,2917,87,0,0,3187,-1720
徽商期货,2736,-23,0,0,3568,-2634
海通期货,2711,-822,1510,-774,7204,-1875
华泰期货,2422,-40,2965,-74,3854,-1115
中泰期货,2321,-363,2849,-674,5017,-1221
永安期货,2302,59,3458,251,0,0
光大期货,2241,-36,0,0,1850,-1193
国投安信,2156,72,3077,-55,0,0
平安期货,2119,123,0,0,0,0
新湖期货,1641,3,2026,-41,0,0
申银万国,1341,8,1483,247,0,0
华闻期货,1273,-258,0,0,2144,-547
国信期货,1124,15,0,0,0,0
中粮期货,0,0,2951,1,0,0
东吴期货,0,0,1712,163,1882,-1154
兴证期货,0,0,1425,-16,0,0
中财期货,0,0,0,0,1610,-41
国富期货,0,0,0,0,1827,-1696
南华期货,0,0,1674,26,0,0
格林大华,0,0,1805,-135,0,0
宝城期货,0,0,0,0,2582,-1109
渤海期货,0,0,0,0,1612,-537
浙商期货,0,0,0,0,2256,-1392
瑞达期货,0,0,2361,4,0,0
美尔雅期货,0,0,1702,101,0,0
