company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2765,339,4933,-49,2394,473
国泰期货,2521,-146,4219,95,3377,440
华泰期货,2163,-105,1811,63,1826,172
申银万国期货,2072,146,0,0,1753,-126
银河期货,2001,171,1115,10,1193,274
永安期货,1586,10,2159,48,1102,82
方正中期期货,1553,12,0,0,1736,273
鲁证期货,1491,83,0,0,782,55
东方财富期货,1448,155,1152,-12,1603,381
国海良时期货,1410,-5,0,0,0,0
海通期货,1368,2,0,0,0,0
光大期货,1330,-47,0,0,717,-67
广发期货,1312,-107,1067,-132,1005,644
徽商期货,1276,81,0,0,991,-36
南华期货,1238,31,1445,36,0,0
中信建投期货,1231,132,1222,-22,1212,184
一德期货,1187,-75,0,0,0,0
瑞达期货,1181,34,0,0,0,0
中辉期货,1153,80,0,0,0,0
东证期货,1145,83,1177,292,2025,521
东吴期货,0,0,937,116,0,0
国信期货,0,0,0,0,1315,230
兴证期货,0,0,1247,166,0,0
京都期货,0,0,950,15,0,0
中粮期货,0,0,6699,-13,0,0
华闻期货,0,0,0,0,761,267
国投安信期货,0,0,4531,-123,957,156
国富期货,0,0,0,0,1032,560
宏源期货,0,0,898,42,0,0
平安期货,0,0,900,34,0,0
招商期货,0,0,886,77,755,367
天风期货,0,0,979,23,0,0
浙商期货,0,0,0,0,1005,307
格林期货,0,0,2928,-104,0,0
